Source,Target,Signal Flow
PPARGC1A,NR1D1,0.12076473175142392
TCF7L2,NR1D1,0.12528475272874143
JUN,NR2F1,-0.17095663972512082
AR,NR3C1,0.01972159420611475
FKBP5,NR3C1,0.21185625722055376
FOXA2,NR3C1,0.050176551152739536
FOXO1,NR3C1,0.050171882589451974
GATA2,NR3C1,0.03874922043224003
GATA3,NR3C1,0.052214619716511534
GRIP1,NR3C1,0.19227115187705238
JUN,NR3C1,0.0456900838461107
MEF2C,NR3C1,0.04941689493644026
NFATC1,NR3C1,0.07214240969944423
NR4A1,NR3C1,0.05683322844643817
PBX1,NR3C1,0.07493755795912542
PPARGC1A,NR3C1,0.09128955638905528
SMAD3,NR3C1,0.10235988948983522
AR,NR3C2,0.05217843372711192
NR3C1,NR3C2,0.2100556758002249
MEF2C,NR4A1,-0.10675269406784457
TCF7L2,NR4A1,0.204589144490786
TFAP2C,NR4A1,0.19469072949569022
FOXA2,NR5A2,0.1877434632634884
AR,NRAS,-0.07379144864026742
ANK1,NRCAM,0.13595557896469024
CNTN1,NRCAM,0.23992172561288716
LEF1,NRCAM,0.1815458541442923
EREG,NRG2,0.15494555693341527
GRB7,NRG2,0.3435323098106957
IL1RAP,NRG2,0.2991286324097181
TNFRSF1A,NRK,0.6859209111324038
TCF4,NRXN1,0.12615655361308614
CASK,NRXN3,0.23851889833692436
ATF1,NT5E,0.21678589344472518
LEF1,NT5E,0.22234735378562742
ZNF175,NTF3,1.6108623675847946
ABL1,NTRK2,0.1120969997388795
ANGPT1,NTRK2,0.08844044931932886
EFNA1,NTRK2,0.0677064137350021
EREG,NTRK2,0.06929375962293607
FGF20,NTRK2,0.0952716134735184
FGF5,NTRK2,0.1147217000108348
KITLG,NTRK2,0.11138049087932345
NGF,NTRK2,0.087027935034768
NGFR,NTRK2,-0.2161542174377131
PDGFA,NTRK2,0.17934009003270782
PDGFB,NTRK2,0.1565790446356675
PDGFD,NTRK2,0.17355749410996885
PGF,NTRK2,0.07995877777272078
TGFA,NTRK2,0.2790228900387022
VEGFA,NTRK2,0.1879779964397988
HMGA1,NUP210,0.12482848239772612
NEK6,NUP210,0.717874393435542
LEF1,OCA2,0.31444664328140304
HEY1,OCLN,0.3294492097747001
PPP2R2C,OCLN,-0.3115285166635461
MYC,ODC1,0.2172116031500447
PPARG,OLR1,0.1316338891235288
PPARGC1A,OTC,0.3415742429984249
GNA15,P2RY6,0.6591736982580049
GATA3,PAEP,0.19536921755987766
EREG,PAG1,0.10956305402234422
HLA-A,PAG1,0.2282171792664886
HLA-DRA,PAG1,0.2822460587729022
HLA-DRB1,PAG1,0.26960453429470654
PDGFB,PAG1,0.24757320745093944
TGFA,PAG1,0.44117392592250315
DAG1,PAK2,0.45878752302274806
DMD,PAK2,0.20743411726131425
F2RL2,PAK2,0.18983854477082632
KDR,PAK2,0.18944623128528373
LAMA1,PAK2,0.20180086778134515
LAMA3,PAK2,0.21380728220579603
LAMA5,PAK2,0.23281416662000234
MUSK,PAK2,0.297426764022207
NCK2,PAK2,0.2344531757424059
PARD6A,PAK2,0.31026746973134334
RAC3,PAK2,0.29134166957719193
ROBO1,PAK2,0.22225636243327493
DAG1,PAK6,0.5297621998360503
DMD,PAK6,0.2395242868798643
LAMA1,PAK6,0.23301957067251935
LAMA3,PAK6,0.24688338387243722
LAMA5,PAK6,0.2688306435384334
MUSK,PAK6,0.343438844544841
NCK2,PAK6,0.2707232082544813
RAC3,PAK6,0.3364123827130934
ROBO1,PAK6,0.25663954135991657
CDH1,PARD6A,0.0411454847779493
CGN,PARD6A,0.16208080709937797
CRB3,PARD6A,0.1305099972313523
F11R,PARD6A,0.4355715885427832
F2RL2,PARD6A,0.23250378410051203
FZD5,PARD6A,0.23176200862092328
OCLN,PARD6A,0.1833868239317997
RAC3,PARD6A,0.3568192156373287
FOXA2,PAX6,-0.1877434632634884
FOXA2,PBX1,0.13275467599706012
NR3C1,PBX1,-0.2100556758002249
AR,PC,0.07379144864026742
ACTBL2,PCDH1,0.07099449442651333
ACTC1,PCDH1,0.15252728840165972
CDH1,PCDH1,0.04398637344337393
CDH11,PCDH1,0.15040737996418682
CDH19,PCDH1,0.18470810412368707
CDH4,PCDH1,0.23026472908017176
CELSR1,PCDH1,0.3124549805885481
ACTBL2,PCDH7,0.06640926862281125
ACTC1,PCDH7,0.14267621383316736
CDH1,PCDH7,0.0411454847779493
CDH11,PCDH7,0.14069322106707866
CDH19,PCDH7,0.17277861054785099
CDH4,PCDH7,0.21539293111908125
CELSR1,PCDH7,0.29227487153836235
PCDH1,PCDH7,0.411510267178411
ACTBL2,PCDH9,0.06261125890243847
ACTC1,PCDH9,0.13451642442060605
CDH1,PCDH9,0.03879233506892776
CDH11,PCDH9,0.1326468409113458
CDH19,PCDH9,0.16289723621649999
CDH4,PCDH9,0.20307440295193238
CELSR1,PCDH9,0.27555939151360415
PCDH1,PCDH9,0.3879756005996566
PCDH7,PCDH9,0.5768319713042185
PPARGC1A,PCK2,0.3415742429984249
ATF1,PCSK1,0.30658155064069903
EGR1,PCSK2,0.08371007364325539
CAMK2D,PDE10A,-0.3919616758885725
CAMK2D,PDE3A,-0.3919616758885725
CAMK2D,PDE3B,-0.3919616758885725
JUN,PDE5A,0.12088459923849844
POU3F2,PDE5A,-0.2865580656433059
ASAH1,PDGFA,0.185232094422156
COL4A3,PDGFA,0.04200123125089855
COL4A4,PDGFA,0.05457463340722555
COL4A5,PDGFA,0.0736345070661045
COL6A2,PDGFA,0.05314692484604847
COL6A3,PDGFA,0.08353899934610463
EPOR,PDGFA,0.08570497739885016
FOXF2,PDGFA,-0.04488733311915471
FURIN,PDGFA,0.060147383946735127
GRB7,PDGFA,0.1330494914780991
HSPG2,PDGFA,0.09516013170220161
IFNAR2,PDGFA,0.13779338886981443
IFNGR2,PDGFA,0.19143083715478745
IFNLR1,PDGFA,0.14400132940273938
IL1RAP,PDGFA,0.11585202116966382
IL6R,PDGFA,0.130050812202737
JUN,PDGFA,0.03822706676303111
LIFR,PDGFA,0.19222024731506898
NCK2,PDGFA,0.18160664902315574
PDGFB,PDGFA,0.13560143035478558
ABL1,PDGFB,0.09256105116891408
CBL,PDGFB,0.05605473376736671
COL4A3,PDGFB,0.04004660269998462
COL4A4,PDGFB,0.05203487127558227
COL4A5,PDGFB,0.07020774776507085
COL6A2,PDGFB,0.05067360457415428
COL6A3,PDGFB,0.07965131061952277
EGR1,PDGFB,0.017847047666922952
EPOR,PDGFB,0.08171648966194264
FURIN,PDGFB,0.05734828043420284
GRB7,PDGFB,0.12685771264251774
HSPG2,PDGFB,0.09073162556573272
IFNAR2,PDGFB,0.13138084133273803
IFNGR2,PDGFB,0.18252214165505498
IFNLR1,PDGFB,0.13729988038714333
IL1RAP,PDGFB,0.11046056807376284
IL6R,PDGFB,0.1239985841363139
ITGB3,PDGFB,0.20715516769559553
JUN,PDGFB,0.036448078055143766
LIFR,PDGFB,0.18327481471045376
LRP1,PDGFB,0.061351109066242394
PDGFA,PDGFB,0.14808520557038288
EGR1,PDGFC,0.08371007364325539
PLAT,PDGFD,1.4857679023442514
GLI2,PDGFRA,0.5243228371111321
PPARG,PDK2,-0.1316338891235288
GRIN2A,PDLIM5,0.764911308079939
IRF5,PDLIM7,-0.1960191143670772
CD177,PECAM1,0.2368429248769991
EGR1,PECAM1,0.041855036821627695
GATA2,PECAM1,0.07249315343101131
KDR,PECAM1,0.3281304978885559
ARNTL,PER1,0.06964233710321377
ARNTL,PER2,0.04924456882336196
NR1D1,PER2,0.43206775801538316
ARNTL,PER3,0.06964233710321377
PBX1,PF4,0.28039066728456197
APBB1IP,PFN2,0.39640130785284
AR,PGC,0.07379144864026742
JUN,PGF,0.12088459923849844
MYC,PGF,0.15359179753979782
JUN,PGR,-0.17095663972512082
FLI1,PHLDA1,-0.13335616900744254
IL1RAP,PIK3AP1,0.518105989332226
ABL1,PIM1,0.43414981314849754
MTM1,PIP4K2C,0.37113079315690667
LEF1,PITX2,0.22234735378562742
SMAD3,PITX2,0.27081881181815814
GATA2,PKIG,0.14498630686202263
DSG2,PKP3,0.27184170747363084
FLG,PKP3,0.5196614086746552
JUP,PKP3,0.48885674264490653
ZEB1,PKP3,-0.1132113023098732
MAPK13,PLA2G4A,0.28370133740508546
PLCG1,PLA2G4A,0.5267221601298996
PRKCG,PLA2G4A,0.44782913351281756
RASGRP1,PLA2G4A,0.3865176485546027
RASGRP2,PLA2G4A,0.2840990840787953
PLCG1,PLA2G4D,0.5888932776529925
PRKCG,PLA2G4D,0.5006881924197446
RASGRP1,PLA2G4D,0.4321398683357325
RASGRP2,PLA2G4D,0.3176324321728073
MYBL2,PLA2G6,0.3132933338023969
PRKCG,PLA2G6,0.7080800322400727
JUN,PLAT,0.09870186196505239
KLF2,PLAT,0.1162367341456993
LRP1,PLAT,0.1661395887403876
AR,PLAU,0.02608921686355596
EGR1,PLAU,0.029595980363385583
FN1,PLAU,0.23839952575575762
GATA6,PLAU,-0.050576769259465665
ITGB3,PLAU,0.3435279823147211
LRP1,PLAU,0.10173930462244873
SERPINE1,PLAU,0.519441573427961
VLDLR,PLAU,0.3712429973420165
EGR1,PLAUR,0.041855036821627695
FOXP2,PLAUR,0.10782468128269147
JUN,PLAUR,0.08547831986256041
SPDEF,PLAUR,-0.11721254066760675
ITGB3,PLCD4,0.5609788460259404
MTM1,PLCD4,0.21427246333369943
PIP4K2C,PLCD4,0.2710338534382729
ITGB3,PLCE1,0.5609788460259404
MTM1,PLCE1,0.21427246333369943
PIP4K2C,PLCE1,0.2710338534382729
ABL1,PLCG1,0.07042839967260428
CAMK2D,PLCG1,0.06358458009143958
CBL,PLCG1,0.04265125712655458
EPOR,PLCG1,0.06217692561908112
ERBB3,PLCG1,0.1382470852361332
ERBB4,PLCG1,0.13293857017670485
EREG,PLCG1,0.04353594305743809
FGF20,PLCG1,0.059857331478958414
FGF5,PLCG1,0.07207744862310841
FGFR2,PLCG1,0.11054013228979541
FLT1,PLCG1,0.12802639640709768
GFRA1,PLCG1,0.023617378706562234
GNA15,PLCG1,0.106932094103434
HLA-DPA1,PLCG1,0.12844638047508464
HLA-DPB1,PLCG1,0.12524210556768925
HLA-DRA,PLCG1,0.11215321124963731
HLA-DRB1,PLCG1,0.10712997878543731
HLA-DRB5,PLCG1,0.12499094793186777
ICAM1,PLCG1,0.17203123948227964
IL6R,PLCG1,0.094348775560603
ITGB3,PLCG1,0.15762144833561023
KDR,PLCG1,0.10645959136765244
KL,PLCG1,0.08207985728871912
MDK,PLCG1,0.22256405448530125
MST1R,PLCG1,0.2158329381308881
MTM1,PLCG1,0.06020536469130048
NGF,PLCG1,0.05467798607980253
NTRK2,PLCG1,0.15306599238057525
PAK2,PLCG1,0.16812684194188782
PDGFA,PLCG1,0.11267594643537635
PDGFB,PLCG1,0.09837561720334376
PECAM1,PLCG1,0.09420804684999297
PGF,PLCG1,0.05023656985849688
PIP4K2C,PLCG1,0.07615393847657961
S1PR1,PLCG1,0.13030749120339166
SDC2,PLCG1,0.17633759208375357
USP18,PLCG1,0.10533048981330011
VEGFA,PLCG1,0.11810297772247824
GABRE,PLCL1,1.2837157620388286
PRKCG,PLD1,0.7080800322400727
TCF4,PLD1,0.08920615455093744
CDH1,PLEKHA7,0.11637700520678328
PPARG,PLIN2,0.1316338891235288
PAK2,PLXNA1,1.036403458741525
PAK2,PLXNA4,1.036403458741525
SEMA7A,PLXNC1,0.9023722964005668
MYC,PMAIP1,0.2172116031500447
EGR1,POR,0.08371007364325539
HMGA1,POU1F1,0.12482848239772612
HMGA2,POU1F1,0.4059201075175049
PPARG,POU2F1,0.1316338891235288
EGR1,POU2F2,0.0483300335518169
PBX3,POU2F2,0.22755975819415286
ZEB1,POU2F2,0.13072515172782678
SNAI2,POU5F1,0.199254028665631
ZEB1,POU5F1,0.13072515172782678
ZEB2,POU5F1,0.1711997981001703
JUN,PPARD,0.17095663972512082
CCND3,PPARG,0.28197308589519043
DPF3,PPARG,0.18186816864797803
EGR1,PPARG,0.02647144958131164
GATA2,PPARG,-0.04584869592200916
KLF2,PPARG,-0.06366548130233048
MECOM,PPARG,-0.18312438884824292
NFATC1,PPARG,0.08536005030539434
SNAI2,PPARG,-0.10913592617394709
TNFRSF1A,PPARG,0.21690723739163412
UHRF1,PPARG,-0.14715730014365364
CCND3,PPARGC1A,0.3152554939435164
CREB3L1,PPARGC1A,0.2759877502426955
JUN,PPARGC1A,-0.06044229961924922
MAPK13,PPARGC1A,0.2242856003589984
MEF2C,PPARGC1A,0.06537240728341397
NR1D1,PPARGC1A,-0.21603387900769158
NR3C1,PPARGC1A,-0.10502783790011246
PPARG,PPARGC1A,0.046539607816602664
CASK,PPFIA2,0.13770895016163628
RAB3A,PPFIA2,0.7944994814803344
UNC13B,PPFIA2,0.9210545276172378
GATA2,PPM1F,0.14498630686202263
TFAP4,PPP2R2B,-0.38322736397457047
MAPK13,PPP2R2C,0.6343754757453749
PLCG1,PPP3CC,1.177786555305985
MYC,PRDX3,0.2172116031500447
STAT4,PRF1,0.6949050758853722
GATA2,PRG2,-0.14498630686202263
PARD6A,PRICKLE1,1.0747980430210506
ATP6AP1,PRKCG,0.14719460909252924
ERBB4,PRKCG,0.2591449808010593
FGFR2,PRKCG,0.21548238725532254
ITGB3,PRKCG,0.3072607682516248
ITGB8,PRKCG,0.7534805774575436
PLCD4,PRKCG,0.25442405286222336
PLCE1,PRKCG,0.27017012555638525
PLCG1,PRKCG,0.3724488112290786
SHC3,PRKCG,0.5961410895299657
STAT4,PRKCG,0.21974827974099248
PRKCG,PRKG1,0.7080800322400727
PRKCH,PRKG1,0.29336602966481296
PITX2,PRL,0.39740651267376875
GPC1,PRNP,0.3353201260747802
LAMA1,PRNP,0.34952935600877905
LAMA3,PRNP,0.37032507580865587
LAMA5,PRNP,0.40324596530765017
MYC,PRODH,-0.2172116031500447
HEY1,PROX1,-0.46591154057647977
GPR37,PSAP,0.2232205025895328
GPSM3,PSAP,-0.10806718558035716
GPC1,PSG1,0.4742142700316102
MYBL2,PSG1,0.3132933338023969
FOXF2,PSG7,-0.2007422563662152
CIITA,PSMC5,0.1765795540350559
MYC,PTBP1,0.2172116031500447
CDON,PTCH2,0.25194035444597973
IHH,PTCH2,-0.2684612619203823
AR,PTEN,0.03689572432013371
EGR1,PTEN,0.041855036821627695
PPARG,PTEN,0.0658169445617644
TCF4,PTEN,-0.06307827680654307
CGA,PTGER2,0.033003531522964404
EGR1,PTGES,0.08371007364325539
AR,PTGS2,-0.02608921686355596
EGR1,PTGS2,-0.029595980363385583
ETV4,PTGS2,0.10689992658275134
HMGA1,PTGS2,0.06241424119886306
JUN,PTGS2,0.06044229961924922
NFATC1,PTGS2,0.09543543752283169
NFATC4,PTGS2,0.1849616005609295
PPARG,PTGS2,0.046539607816602664
PPARG,PTHLH,0.07599886131994671
RARB,PTHLH,0.19545613368484285
SMAD3,PTHLH,0.2211226339004354
AR,PTK2B,0.023334904954658
ITGB3,PTK2B,0.3072607682516248
JAK1,PTK2B,0.22589401801130035
KDR,PTK2B,0.20752794861858162
LPAR1,PTK2B,0.25329518263491135
LPAR2,PTK2B,0.03957487703404181
PRKCG,PTK2B,0.3166630171198091
PRKCH,PTK2B,0.13119727692394836
VEGFA,PTK2B,0.23022508707411
VTN,PTK2B,0.3136781674195949
IRS1,PTN,0.35096666599283677
JUN,PTN,0.07645413352606222
MDK,PTN,0.6135667554976514
PLCG1,PTN,0.5267221601298996
PTPN6,PTN,0.27411610448808144
CD274,PTPN6,0.12653097296507052
CXCR4,PTPN6,0.10706753434823521
EEF1A2,PTPN6,0.20901066362205076
EPOR,PTPN6,0.11064465005094326
HLA-A,PTPN6,0.1613739150426
HLA-DRA,PTPN6,0.199578102121496
HLA-DRB1,PTPN6,0.19063919443842808
ITGA2,PTPN6,0.3915047310560682
JAK1,PTPN6,0.20621208211711248
MEF2C,PTPN6,0.053376347033922286
PECAM1,PTPN6,0.16764444803140116
ZEB1,PTPN6,0.06536257586391339
ANGPT1,PTPRB,0.2422041454404441
JUN,PTPRB,0.12088459923849844
AGRN,PTPRS,0.30579322769544964
PPFIA2,PTPRS,0.7668428634454905
PPFIBP2,PTPRS,0.31102671535478654
ITGB3,PVR,0.9716438632882867
CHML,RAB27A,1.057803986084752
MADD,RAB27A,0.38581115569240876
CASK,RAB3A,0.09737493248937332
CHML,RAB3A,0.6107234161158909
GAD1,RAB3A,0.17528350949524937
MADD,RAB3A,0.22274817459537286
RIMS2,RAB3A,0.2977347748804068
UNC13B,RAB3A,0.6512839023207211
ABL1,RAC3,0.1253282557449554
ARHGEF4,RAC3,0.10352083057615369
ARHGEF6,RAC3,0.1912347124356602
BMPR1B,RAC3,0.040860349190091405
DOCK2,RAC3,0.18704471889445082
NCK2,RAC3,0.2344531757424059
NOX3,RAC3,0.1402902484874701
PAK2,RAC3,0.2991839079467393
PAK6,RAC3,0.39830499516351275
PLXNA1,RAC3,0.22297944012094176
PLXNA4,RAC3,0.14791990185772083
PTK2B,RAC3,0.12223773896182029
ADM,RAMP1,0.3366937154453526
CALCR,RAMP1,0.40913676827219164
GFRA1,RAP1GAP,0.10294576709323411
RAP1GAP2,RAP1GAP,-0.7802902329127998
PRKG1,RAP1GAP2,0.5651285930564306
NR3C1,RAPGEF3,0.297063585570124
JUN,RARA,-0.17095663972512082
JUN,RARB,0.09870186196505239
PPARG,RARB,0.07599886131994671
RARB,RARB,0.19545613368484285
JUN,RARG,-0.17095663972512082
CACNA2D1,RASGRF2,0.11499111631044909
CACNB4,RASGRF2,0.07855645076671143
CACNG4,RASGRF2,0.05714609315002161
CACNG6,RASGRF2,0.05880496550447448
CACNG7,RASGRF2,0.13747147219694955
CACNG8,RASGRF2,0.11447571751431862
CACNA2D1,RASGRP1,0.10646108677549702
CACNB4,RASGRP1,0.0727291410866143
CACNG4,RASGRP1,0.05290700166176451
CACNG6,RASGRP1,0.054442819030474
CACNG7,RASGRP1,0.12727385210525935
CACNG8,RASGRP1,0.10598392021064086
PLCG1,RASGRP1,0.44516147469357964
CACNA2D1,RASGRP2,0.11499111631044909
CACNB4,RASGRP2,0.07855645076671143
CACNG4,RASGRP2,0.05714609315002161
CACNG6,RASGRP2,0.05880496550447448
CACNG7,RASGRP2,0.13747147219694955
CACNG8,RASGRP2,0.11447571751431862
UHRF1,RB1,0.4653522427749689
EGR1,RBL2,0.08371007364325539
AR,RELA,-0.05217843372711192
TNFAIP3,RELA,-0.4039739910686132
PPARG,REN,-0.1316338891235288
CBL,REPS2,0.10733664325388291
DNAJC6,REPS2,0.15155307144843108
EREG,REPS2,0.10956305402234422
HIP1,REPS2,0.1816963487234369
HIP1R,REPS2,0.19886285719821753
ITSN1,REPS2,0.24714466499003673
AR,REST,-0.07379144864026742
PPARG,RETN,0.1316338891235288
SPDEF,RETNLB,0.2344250813352135
MEF2C,RFTN1,0.18490108997036347
BMPR1B,RGMB,0.06330058077337748
CHRDL1,RGMB,0.47429725982128784
FST,RGMB,0.3388290809817421
NOG,RGMB,0.22884720179196852
SMAD6,RGMB,-0.35098290526892695
GNA15,RGS4,0.6591736982580049
GNA15,RGS5,0.6591736982580049
ARHGEF16,RHOB,0.12426610990551716
ARHGEF4,RHOB,0.10352083057615369
ARHGEF5,RHOB,0.1654864285533901
ARHGEF6,RHOB,0.1912347124356602
DAAM1,RHOB,0.23275253824012826
FGD4,RHOB,0.17578353531522303
ITSN1,RHOB,0.17475766854853247
JUN,RHOB,0.049350930982526194
MCF2L,RHOB,0.11143177608132711
NR3C1,RHOB,0.08575487054767328
RASGRF2,RHOB,0.27214834316126557
SEMA4D,RHOB,0.2008384462518248
IGF2R,RHOBTB3,0.5158376774599844
RAB9B,RHOBTB3,0.5301988733289897
ARHGAP32,RHOD,0.31015208510134173
PAK6,RHOD,0.6898844885316799
PLXNA1,RHOD,0.38621171933273324
PLXNA4,RHOD,0.25620478546817443
GATA2,RHOJ,0.08370788329559846
GRIK4,RHOJ,0.21588191941490462
GRIN2A,RHOJ,0.44162174962614165
ARHGAP31,RHOU,0.40824729438155005
NCK2,RHOU,0.406084812381722
PARD6A,RHOU,0.5373990215105253
PTK2B,RHOU,0.21172197448421443
RHOB,RHPN2,2.3767204062650453
CASK,RIMS1,0.10666889411994487
GAD1,RIMS1,0.19201346421843807
PPFIA2,RIMS1,0.5939939278564785
RAB3A,RIMS1,0.6154166520687525
UNC13B,RIMS1,0.7134457692821001
BIRC3,RIPK2,0.1829339500502331
NGF,RIPK2,-0.16852887152223872
NGFR,RIPK2,0.41858084217437985
TNFAIP3,RIPK2,0.2856527485076102
FBXO2,RNF115,0.42607660894313243
FBXO27,RNF115,0.4740800651847289
FBXO44,RNF115,0.43554661479956935
FBXO6,RNF115,0.40369842564875585
NEDD4L,RNF115,0.3119383402621723
JUN,RNF128,0.12088459923849844
NFATC1,RNF128,0.19087087504566339
NRG2,RNF41,0.603457919052969
NR4A1,RNF7,-0.21265046903082627
ABL1,ROBO1,0.1941576989237745
CXCR4,ROBO1,0.1658683109800822
ENAH,ROBO1,0.6385509446852963
ROBO3,ROBO1,-0.6736815622850606
USP33,ROBO1,0.5568685145679196
AKAP5,ROBO3,0.3229847528574203
NELL2,ROBO3,0.5583121794823706
NR3C1,RPS6KA3,0.297063585570124
LPAR4,RPS6KA5,0.45958992333442383
MAPK13,RPS6KA5,0.4485712007179968
FOXQ1,RSPO2,0.3362351843955993
TLE3,RUNX1,-1.2114748899951049
PRNP,RYR3,1.4020729741349731
CIITA,S100A4,-0.12486060007708442
STAT4,S100A4,0.491372091439499
FOXO1,S1PR1,0.10838365380440072
GATA2,S1PR1,0.08370788329559846
PDGFB,S1PR1,0.35012138765732637
GNA15,S1PR2,0.4661061920180503
GPSM3,S1PR2,-0.10806718558035716
GNA15,SAA1,0.4661061920180503
GPSM3,SAA1,-0.10806718558035716
TFAP4,SALL2,0.38322736397457047
CD14,SARM1,0.16870086413581697
FOXA2,SARM1,0.13275467599706012
PPARG,SAT1,0.1316338891235288
DNAJC6,SCARB2,0.185613847000109
HIP1,SCARB2,0.22253167124960702
HIP1R,SCARB2,0.24355626446379483
ITSN1,SCARB2,0.30268916093833986
ANK1,SCN5A,0.16651089807407854
NRCAM,SCN5A,0.4470206018982783
NEDD4L,SCNN1A,0.34875766680733844
NR3C2,SCNN1A,0.13300750268889613
SGK1,SCNN1A,0.39068585608118434
TSC22D3,SCNN1A,0.380551831553083
CASK,SDC2,0.06885447508081814
CBL,SDC2,0.0758984683146219
EPHB2,SDC2,0.14980517410582522
FN1,SDC2,0.1946523976743675
FURIN,SDC2,0.07764993878121618
GLCE,SDC2,0.09791913835971161
HS3ST5,SDC2,0.05577911074139708
ITGA2,SDC2,0.3915047310560682
LAMA1,SDC2,0.20180086778134515
LAMA3,SDC2,0.21380728220579603
LRP1,SDC2,0.0830697943701938
PSG1,SDC2,0.22393666862559636
CASK,SDC3,0.09015166971265706
FURIN,SDC3,0.10166763490674573
GLCE,SDC3,0.12820624671949496
HS3ST5,SDC3,0.0730319991913647
LRP1,SDC3,0.10876389161880844
PSG1,SDC3,0.29320192424372504
PTN,SDC3,0.5433188475407251
GATA2,SEMA3A,0.06483984759002537
JUN,SEMA3A,0.07645413352606222
PAK2,SEMA3A,0.46349371717238974
PLXNA1,SEMA3A,0.34543826325402444
PLXNA4,SEMA3A,0.2291565265870353
MEF2C,SEMA3C,0.18490108997036347
MEF2C,SEMA7A,0.18490108997036347
CLU,SEMG1,1.162249148937768
AR,SEPT7,-0.07379144864026742
AR,SERPINB5,-0.05217843372711192
SPDEF,SERPINB5,0.1657635646923374
FOXA2,SERPINC1,-0.13275467599706012
NR2F1,SERPINC1,-0.1685640639207888
GATA2,SERPINE1,0.0591904119170898
ITGB3,SERPINE1,0.3966719461271465
JUN,SERPINE1,0.06979275591122712
LRP1,SERPINE1,0.11747842982187226
SMAD3,SERPINE1,0.15635731390482824
VLDLR,SERPINE1,0.4286744889003536
DKK1,SFRP1,0.2546161282783785
JUN,SFRP1,0.09870186196505239
MYC,SFRP1,0.12540717754978847
GRB14,SGK1,0.3799703084805704
MYC,SGK1,0.12540717754978847
NR3C2,SGK1,0.15358383496334813
CBL,SH3KBP1,0.08314260635201903
CBLB,SH3KBP1,0.10984781917094645
DNAJC6,SH3KBP1,0.11739250435727125
DNM1,SH3KBP1,-0.11489061552408675
EREG,SH3KBP1,0.08486717671763254
FGFR2,SH3KBP1,0.21548238725532254
HIP1,SH3KBP1,0.14074138653451326
HIP1R,SH3KBP1,0.15403850682158401
ITSN1,SH3KBP1,0.19143743432208468
PTPN3,SH3KBP1,0.12793868763328847
NRXN3,SHANK2,0.39330342954837777
ABL1,SHC3,0.1253282557449554
ERBB3,SHC3,0.24601249119690613
ERBB4,SHC3,0.23656591941497232
FGFR2,SHC3,0.19670760707467314
FLT1,SHC3,0.22782464212736042
GFRA1,SHC3,0.04202743342630383
IL6R,SHC3,0.16789487660731628
KDR,SHC3,0.18944623128528373
NGF,SHC3,0.09730018933958841
NGFR,SHC3,0.24166776190699849
NTRK2,SHC3,0.2723829297287051
PLCG1,SHC3,0.33999769237691624
GRIN2A,SIPA1L1,0.5408739729495972
PDLIM5,SIPA1L1,1.1622304662125478
CIITA,SIRT1,-0.1765795540350559
MYC,SKAP1,0.15359179753979782
TFAP2C,SKAP1,0.2384464724573337
CREB3L1,SLC1A4,-0.7806112388841169
ATF1,SLC20A1,0.30658155064069903
PPARG,SLC27A1,0.1316338891235288
HMGA1,SLC2A3,0.17653413277731547
PPARG,SLC2A4,-0.1316338891235288
FOXA2,SLC40A1,0.10839373905376765
GATA2,SLC40A1,0.08370788329559846
JUN,SLC40A1,0.09870186196505239
EGR1,SLC4A2,0.08371007364325539
PPARG,SLC5A5,0.1316338891235288
JUN,SLC7A11,0.17095663972512082
PPARG,SLC9A1,-0.1316338891235288
EGR1,SLC9A3,0.08371007364325539
ADRB2,SLC9A3R1,0.1436293112629988
DNM1,SLC9A3R1,-0.13732055061842668
EDN1,SLC9A3R1,0.16506143170015852
GNA15,SLC9A3R1,0.24914423948363015
MSN,SLC9A3R1,0.7965715983238079
PDGFB,SLC9A3R1,0.2292082516232393
PRKCG,SLC9A3R1,0.3784846975797426
LPAR2,SLC9A3R2,0.08849211524931273
PDGFB,SLC9A3R2,0.42880937389781676
ACVR1C,SMAD3,0.21509447032134665
CAV1,SMAD3,0.11077298885419704
DAB2,SMAD3,0.09583308628731113
FOXO1,SMAD3,0.04553024155694669
GATA3,SMAD3,0.04738399529374425
INHBA,SMAD3,0.036201543395428366
INHBB,SMAD3,0.025172263013282577
MAPK13,SMAD3,0.1538586525176256
MEF2C,SMAD3,0.044845101425861345
NEDD4L,SMAD3,0.16917231741066197
NR3C1,SMAD3,0.07204850240178422
PPARG,SMAD3,0.031925907574538406
SMAD6,SMAD3,-0.19034720581627587
SMAD7,SMAD3,-0.1019566987350699
TCF7L2,SMAD3,0.08594463133163292
TGFB2,SMAD3,0.07986987590779097
TGFB3,SMAD3,0.4623208961174903
BMPR1B,SMAD6,0.07077220081224413
RGMB,SMAD6,0.5739641235066109
TCF7L2,SMAD6,0.17717939646754577
TGFB2,SMAD6,0.1646559673363987
BMPR1B,SMAD7,0.05349875516740611
CAV1,SMAD7,0.17262723506974087
GATA2,SMAD7,0.054799673066658484
JUN,SMAD7,0.06461553624113361
NEDD4L,SMAD7,0.2636360154855266
RGMB,SMAD7,0.43387609493475837
SMAD3,SMAD7,-0.1447587439595362
JUN,SMN1,-0.17095663972512082
BIRC3,SMPD1,0.14936494475161877
CRADD,SMPD1,0.18682846249147675
JAK1,SMPD1,0.29162792325521486
MADD,SMPD1,0.22274817459537286
TNFRSF1A,SMPD1,0.2800260393632192
